1.250720;0,1065,760,1703,1482,1365;1065,0,1412,1712,1693,1853;811,1416,0,1581,1393,1473;1604,1721,1581,0,1069,2557;1623,1740,1421,1102,0,2388;1280,1773,1449,2575,2374,0
1.346950;0,914,872,1585,1660,1276;905,0,1332,1731,1750,1745;849,1304,0,1562,1459,1435;1717,1698,1557,0,1168,2608;1689,1778,1463,1149,0,2388;1262,1721,1388,2594,2383,0
1.443170;0,980,792,1754,1632,1262;994,0,1313,1571,1796,1740;769,1304,0,1501,1454,1374;1759,1548,1501,0,891,2378;1477,1740,1468,849,0,2270;1280,1707,1341,2205,2266,0
1.539390;0,1018,539,1886,1510,1280;1018,0,1121,1524,1703,1731;464,1163,0,1571,1712,1318;1970,1543,1595,0,797,2158;1637,1726,1825,821,0,2430;1233,1632,1224,2200,2444,0
1.635640;0,1018,464,1806,1646,1224;1046,0,1365,1628,1778,1567;497,1337,0,1815,1942,1126;1670,1684,1848,0,1154,2308;1665,1759,1951,1201,0,2402;1233,1764,1093,2341,2411,0
1.731870;0,1205,553,1595,1684,1238;1196,0,1449,1768,1707,1825;520,1463,0,1843,2022,1088;1604,1815,1825,0,1379,2528;1698,1698,2092,1365,0,2500;1323,1693,1107,2650,2496,0
1.828080;0,1036,441,1689,1637,1360;1046,0,1351,1768,1665,1679;422,1318,0,1623,1979,1177;1665,1717,1618,0,966,2693;1468,1628,1918,924,0,2467;1543,1726,1285,2744,2477,0
1.924280;0,1149,520,1609,1384,1529;1135,0,1369,1698,1646,1731;633,1459,0,1613,1670,1346;1632,1712,1604,0,882,2815;1416,1750,1548,896,0,2641;1430,1740,1384,2683,2669,0
2.020490;0,924,703,1726,1487,1412;919,0,1576,1764,1796,1721;717,1515,0,1618,1501,1379;1764,1778,1613,0,957,2416;1599,1801,1515,999,0,2632;1332,1745,1369,2416,2575,0
2.116710;0,989,821,1660,1609,1318;975,0,1337,1778,1801,1815;835,1337,0,1604,1477,1341;1576,1740,1609,0,1172,2599;1665,1825,1477,1168,0,2256;1243,2022,1276,2707,2237,0
2.212920;0,858,783,1501,1660,1238;849,0,1332,1628,1689,2050;731,1327,0,1665,1477,1248;1520,1618,1684,0,928,2533;1576,1562,1506,896,0,2313;1229,1825,1262,2420,2327,0
2.309150;0,867,534,1646,1557,1219;886,0,1280,1660,1674,1731;492,1271,0,1759,1646,1252;1731,1726,1778,0,839,2528;1670,1815,1698,858,0,2411;1154,1646,1130,2467,2420,0
2.405380;0,1022,450,1698,1689,1140;1041,0,1140,1914,1829,1576;473,1130,0,1914,1811,1055;1754,1942,1928,0,1140,2359;1698,1787,1829,1158,0,2458;1130,1506,1022,2369,2463,0
2.501620;0,1097,553,1787,1750,1130;1102,0,1158,1721,1726,1552;558,1172,0,1909,1933,975;1637,1693,1914,0,1224,2420;1782,1679,2031,1215,0,2467;1201,1801,989,2528,2439,0
2.597850;0,1252,548,1515,1721,1215;1276,0,1271,1717,1642,1862;506,1262,0,1764,2022,1046;1604,1703,1740,0,1041,2594;1599,1618,1933,1041,0,2289;1191,1740,1135,2491,2322,0
2.694090;0,1140,431,1646,1590,1177;1097,0,1196,1693,1623,1651;492,1215,0,1651,1567,1191;1637,1712,1637,0,1050,2514;1595,1660,1459,1013,0,2477;1140,1487,1219,2538,2458,0
2.790310;0,975,745,1674,1628,1130;966,0,1445,1759,1764,1416;830,1463,0,1604,1487,1191;1848,1768,1599,0,1008,2420;1759,1881,1515,1046,0,2383;1065,1351,1196,2486,2369,0
2.886530;0,924,957,2111,1764,1055;914,0,1477,1787,1872,1341;985,1482,0,1571,1529,1238;2134,1768,1557,0,1144,2730;1754,1820,1506,1130,0,2242;1032,1332,1238,2768,2242,0
2.982750;0,914,910,2036,1754,1027;933,0,1412,1693,1862,1346;853,1388,0,1491,1463,1210;2003,1651,1506,0,919,2589;1754,1857,1482,886,0,2374;1008,1374,1163,2430,2369,0
3.078960;0,999,675,1886,1773,1008;1027,0,1402,1585,1806,1379;609,1445,0,1829,1613,1130;1740,1590,1881,0,900,2233;1829,1778,1679,924,0,2369;999,1398,1055,2172,2402,0
3.175190;0,1116,502,1670,1956,1008;1121,0,1384,1651,1768,1426;502,1313,0,1998,1839,971;1815,1679,2008,0,1107,2111;1993,1759,1918,1140,0,2481;1088,1459,924,2120,2444,0
3.271430;0,1163,563,1937,1834,1097;1163,0,1294,1735,1731,1501;572,1313,0,1895,1947,910;1867,1778,1886,0,1248,2327;1886,1707,1933,1252,0,2219;1182,1581,933,2402,2209,0
3.367640;0,1097,581,1792,1918,1187;1088,0,1299,1750,1684,1562;553,1290,0,1857,1904,957;1778,1707,1843,0,1168,2327;1642,1642,1876,1149,0,2303;1135,1524,1032,2322,2308,0
3.463870;0,975,497,1674,1548,1126;980,0,1271,1689,1646,1529;548,1294,0,1726,1764,1130;1768,1698,1707,0,1055,2383;1689,1698,1703,1022,0,2228;1135,1473,1201,2388,2223,0
3.560080;0,1046,741,2106,1806,1135;1027,0,1482,1782,1764,1435;797,1482,0,1585,1477,1243;2195,1811,1562,0,877,2425;1792,1815,1402,891,0,2322;1111,1402,1252,2425,2327,0
3.656290;0,938,849,2069,1750,1116;933,0,1229,1867,1839,1416;900,1201,0,1552,1463,1285;1984,1890,1543,0,1079,2374;1834,1811,1477,1102,0,2327;1187,1506,1304,2369,2336,0
3.752520;0,863,1013,1909,1825,1215;853,0,1271,1970,1773,1581;1018,1299,0,1477,1468,1304;1806,1975,1477,0,1074,2364;1679,1825,1482,1060,0,2345;1309,1637,1318,2364,2322,0
3.848740;0,853,999,1740,1674,1318;863,0,1496,1857,1895,1660;952,1548,0,1543,1435,1337;1698,1796,1571,0,966,2374;1754,1876,1445,961,0,2308;1684,1731,1318,2369,2378,0
3.944910;0,905,713,1670,1740,1759;905,0,1881,1768,1862,1754;605,1857,0,1914,1538,1294;1726,1782,1979,0,914,2613;1745,1951,1646,910,0,3120;1538,1721,1280,2683,3124,0
0.096250;0,1262,1074,1918,1660,1266;1257,0,1581,1689,1923,1660;1074,1543,0,1360,1369,1562;1886,1590,1346,0,1008,3021;1628,1731,1384,1008,0,2542;1318,1693,1529,2894,2524,0
0.192550;0,1191,1046,1848,1590,1337;1182,0,1534,1604,1726,1735;1027,1567,0,1280,1327,1496;1825,1618,1280,0,943,2594;1595,1853,1290,910,0,2420;1421,1768,1459,2580,2402,0
0.288830;0,1168,900,1707,1660,1430;1182,0,1674,1693,1637,1778;821,1660,0,1374,1299,1440;1534,1703,1412,0,778,2683;1768,1585,1346,774,0,2388;1421,1801,1421,2683,2388,0
0.385100;0,1219,699,1534,1731,1416;1215,0,1421,1613,1876,1815;656,1388,0,1628,1445,1402;1820,1595,1642,0,821,2463;1599,1979,1454,849,0,2294;1421,1825,1365,2430,2303,0
0.481350;0,1266,577,2045,1590,1412;1271,0,1360,1599,1942,1834;553,1388,0,1576,1430,1388;1923,1599,1571,0,1182,2444;1618,1947,1402,1262,0,2505;1266,1843,1426,2397,2481,0
0.577630;0,1252,534,1717,1613,1285;1285,0,1618,1562,1961,1848;567,1651,0,1632,1337,1473;1642,1552,1642,0,1632,2402;1581,1993,1299,1651,0,2195;1599,1848,1468,2378,2181,0
0.673910;0,1599,689,1660,1590,1632;1613,0,1740,1618,2012,1839;774,1745,0,1698,1229,1487;1637,1637,1707,0,1473,2298;1613,2050,1215,1430,0,2219;1665,1843,1506,2275,2242,0
0.770200;0,1538,900,1520,1599,1665;1520,0,1646,1510,2073,1872;900,1628,0,1642,1276,1468;1534,1585,1642,0,1379,2308;1562,1975,1309,1351,0,2524;1637,1928,1435,2298,2571,0
0.866490;0,1369,891,1618,1590,1623;1346,0,1510,1909,1829,1904;943,1506,0,1623,1341,1416;1712,1975,1618,0,1050,2275;1764,1834,1365,999,0,2477;1463,1862,1388,2298,2444,0
0.962770;0,1266,1107,1750,1820,1440;1257,0,1698,1947,1975,1918;1130,1735,0,1656,1384,1402;1750,1928,1656,0,896,2388;1782,2101,1398,905,0,2369;1393,2186,1430,2425,2359,0
1.059060;0,1313,1050,1759,1693,1402;1341,0,1773,1923,2022,2252;1055,1745,0,1548,1430,1430;1740,1942,1538,0,1013,2491;1585,1726,1445,1018,0,2350;1496,2022,1440,2500,2350,0
1.155350;0,1468,1126,1670,1609,1496;1435,0,1534,1918,1693,1933;1149,1506,0,1496,1398,1426;1660,1900,1482,0,933,2435;1754,1993,1388,928,0,2397;1491,1951,1435,2420,2397,0
1.251600;0,1022,1168,1693,1764,1491;994,0,1445,1904,2073,1951;1168,1430,0,1440,1430,1491;1679,1886,1421,0,999,2392;1689,1998,1468,994,0,2369;1482,1970,1543,2500,2369,0
1.347860;0,1097,1144,1632,1689,1473;1088,0,1341,1834,1984,1979;1121,1318,0,1360,1510,1567;1829,1806,1355,0,919,2993;1665,1956,1477,919,0,2350;1412,1998,1623,3054,2336,0
1.444120;0,957,1088,2101,1628,1402;928,0,1229,1792,1909,2003;1088,1219,0,1233,1365,1637;1928,1759,1210,0,924,2678;1571,1848,1309,919,0,2233;1379,1998,1599,2510,2336,0
1.540430;0,825,1074,1703,1557,1374;900,0,1201,1618,1782,1998;1046,1201,0,1205,1215,1613;1674,1534,1201,0,914,2453;1538,1782,1187,905,0,3420;1355,1989,1590,2533,3439,0
1.636700;0,1548,938,1665,1562,1355;1548,0,1271,1463,1829,1984;914,1323,0,1238,1243,1557;1679,1468,1262,0,853,2524;1571,1801,1262,886,0,2622;1393,1975,1529,2510,2552,0
1.732970;0,905,853,1703,1557,1402;849,0,1637,1543,1792,2026;877,1651,0,1482,1318,1491;1778,1628,1506,0,1215,2557;1674,1829,1360,1224,0,2453;1393,2045,1454,2463,2435,0
1.829230;0,928,961,1754,1712,1379;952,0,1623,1834,1872,1956;952,1609,0,1515,1468,1416;1571,1904,1529,0,1168,2317;1679,1895,1510,1187,0,2402;1360,1834,1388,2294,2406,0
1.925520;0,1046,872,1482,1717,1360;1055,0,1515,1923,1900,1825;849,1515,0,1548,1548,1365;1538,1933,1552,0,1360,2242;1684,1853,1548,1379,0,2331;1351,1867,1374,2256,2435,0
2.021820;0,1088,849,1585,1637,1351;1088,0,1538,1989,1796,1895;853,1543,0,1538,1524,1393;1642,1989,1534,0,1463,2331;1646,1674,1454,1463,0,3166;1355,1933,1454,2331,3134,0
2.118090;0,1074,919,1646,1646,1360;1097,0,1642,1857,1543,1933;943,1632,0,1506,1271,1501;1656,1801,1520,0,1337,2266;1585,1496,1210,1309,0,2739;1412,1914,1552,2331,2721,0
2.214370;0,1412,872,1721,1529,1412;1426,0,1412,1782,1491,1904;825,1374,0,1557,1060,1562;1642,1782,1534,0,1191,2571;1506,1520,1055,1177,0,2533;1398,1862,1576,2622,2697,0
2.310630;0,1140,806,1548,1520,1398;1083,0,1140,1792,1613,1848;844,1121,0,1440,1163,1604;1567,1787,1430,0,957,2594;1534,1778,1248,914,0,3870;1445,1872,1613,2566,3697,0
2.406920;0,947,938,1590,1524,1454;1008,0,1351,1801,1876,1881;975,1379,0,1360,1412,1623;1604,1820,1351,0,806,2467;1590,1914,1445,825,0,2472;1435,1900,1632,2852,2439,0
2.503190;0,1280,1013,1604,1679,1430;1205,0,1299,1811,1918,1904;1008,1294,0,1318,1421,1646;1613,1778,1309,0,1046,3697;1778,1909,1421,1079,0,2420;1384,1904,1646,3349,2411,0
2.599450;0,933,989,1665,1754,1374;947,0,1369,1745,1886,1876;971,1384,0,1271,1426,1642;1665,1721,1257,0,1149,2589;1703,1796,1393,1149,0,2458;1379,1731,1665,2580,2472,0
2.695720;0,1018,957,1642,1698,1374;1018,0,1388,1628,1707,1632;966,1388,0,1201,1290,1674;1642,1590,1187,0,1036,2636;1698,1773,1271,1036,0,2477;1323,1604,1656,2693,2472,0
2.791980;0,1027,938,1754,1674,1313;1041,0,1327,1557,1886,1670;914,1318,0,1182,1248,1618;1909,1520,1177,0,1032,2744;1656,1937,1243,1004,0,2514;1341,1843,1609,2711,2538,0
2.888250;0,1041,858,1811,1656,1341;1079,0,1233,1379,1900,1900;858,1215,0,1238,1266,1623;1604,1398,1257,0,849,2420;1651,1820,1285,853,0,2636;1327,1867,1623,2359,2655,0
2.984520;0,1506,835,1670,1651,1323;1552,0,1154,1632,1745,1778;830,1172,0,1430,1309,1628;1735,1726,1473,0,1008,2993;1665,1693,1294,1013,0,2763;1318,1721,1642,3246,2786,0
3.080820;0,1599,849,1585,1679,1318;1604,0,1379,1862,1665,1750;863,1374,0,1529,1219,1651;1506,1895,1548,0,994,2580;1707,1670,1201,1013,0,2829;1327,1787,1660,2345,2908,0
3.177110;0,1552,872,1571,1721,1323;1543,0,1168,1872,1698,1839;863,1144,0,1656,1201,1632;1581,1881,1665,0,1172,2641;1745,1703,1201,1168,0,3359;1313,1951,1642,2622,3368,0
3.273400;0,1604,914,1491,1726,1318;1632,0,1111,1834,1674,1933;914,1111,0,1609,1172,1632;1477,1806,1599,0,1079,2327;1651,1613,1182,1069,0,3481;1304,1890,1604,2280,3500,0
3.369710;0,1820,877,1449,1698,1299;1825,0,1130,1759,1538,1886;858,1140,0,1567,1168,1609;1416,1750,1557,0,1102,2392;1961,1538,1168,1088,0,3171;1304,1890,1632,2477,3091,0
3.466000;0,1726,835,1449,1965,1309;1721,0,1285,1750,1595,1895;825,1309,0,1473,1205,1618;1637,1773,1473,0,863,2641;1703,1698,1224,839,0,3561;1337,1928,1595,2646,3551,0
3.562310;0,1726,821,1923,1618,1341;1721,0,1426,1764,1857,1923;806,1440,0,1449,1201,1571;2045,1759,1445,0,821,2632;1637,1998,1205,835,0,2500;1388,1928,1585,2655,2416,0
3.658570;0,1318,811,2026,1679,1393;1182,0,1501,1778,1993,1947;830,1548,0,1435,1210,1604;2017,1764,1449,0,919,2660;1707,1951,1210,924,0,2697;1360,1961,1609,2622,2800,0
3.754810;0,985,863,1984,1712,1360;989,0,1867,1750,1984,1961;853,1862,0,1543,1229,1623;1942,1754,1538,0,882,2547;1792,1900,1243,872,0,3457;1369,1965,1609,2528,3514,0
3.851100;0,1158,816,1928,1806,1369;1257,0,1552,1698,1609,1951;816,1524,0,1463,1280,1604;1956,1665,1459,0,863,2772;1754,1430,1280,867,0,3490;1369,1914,1623,3087,3500,0
3.947380;0,1473,821,1975,1717,1379;1463,0,1515,1632,1412,1904;825,1506,0,1412,1294,1632;1961,1642,1412,0,886,3603;1674,1416,1304,896,0,3589;1454,1895,1618,3678,3593,0
0.096190;0,1154,699,1646,1567,947;1168,0,1712,1543,1674,1398;633,1773,0,1773,1632,1233;1656,1585,1792,0,1154,2139;1750,1735,1576,1144,0,2191;975,1407,1257,2158,2284,0
0.192410;0,1304,638,1684,1792,971;1299,0,1890,1651,1782,1421;675,1900,0,1764,1440,1304;1707,1684,1740,0,1055,2181;1820,1834,1388,1032,0,2791;980,1402,1445,2181,2711,0
0.288630;0,1182,797,1726,1815,985;1168,0,1689,1750,1843,1374;853,1651,0,1590,1323,1548;1731,1773,1576,0,933,2130;1792,1848,1299,914,0,2162;980,1304,1501,2092,2167,0
0.384860;0,1140,947,1717,1773,980;1140,0,1740,1825,1857,1266;985,1759,0,1501,1280,1454;1707,1843,1487,0,755,2120;1787,1862,1280,731,0,2472;975,1201,1501,2144,2500,0
0.481050;0,1168,1036,1703,1792,975;1172,0,1735,1825,1881,1187;1055,1717,0,1463,1248,1557;1764,1829,1468,0,699,2162;1782,1923,1238,699,0,2528;999,1215,1599,2186,2528,0
0.579910;0,1130,1158,1829,1782,1008;1116,0,1585,1857,1848,1252;1205,1552,0,1468,1233,1613;1881,1848,1473,0,694,2191;1811,1712,1252,689,0,2374;1083,1365,1628,2200,2350,0
0.676100;0,1102,1229,1947,1820,1093;1097,0,1491,1820,1703,1421;1201,1482,0,1491,1276,1609;1993,1787,1477,0,694,2313;1782,1801,1271,708,0,2341;1116,1557,1571,2374,2341,0
0.772280;0,1036,1135,1965,1717,1130;1032,0,1365,1848,1834,1581;1144,1369,0,1454,1262,1534;1834,1970,1454,0,741,2420;1590,1843,1262,736,0,2294;1191,1637,1520,2430,2280,0
0.868460;0,957,1233,1595,1576,1187;947,0,1656,2045,1914,1735;1309,1674,0,1487,1313,1534;1426,1993,1491,0,694,2420;1646,1975,1355,694,0,2341;1182,1843,1557,2416,2350,0
0.964630;0,952,1299,1576,1735,1182;961,0,1506,1942,1993,1834;1154,1482,0,1510,1379,1595;1815,1918,1520,0,713,2449;1942,2031,1398,717,0,2313;1191,1848,1623,2453,2322,0
1.060820;0,1013,1060,1792,1872,1205;1032,0,1440,1872,2064,1843;1107,1440,0,1543,1454,1599;1670,1853,1543,0,703,2425;1552,2040,1477,699,0,2425;1294,1703,1557,2416,2439,0
1.156990;0,1149,1154,1585,1571,1290;1168,0,1506,1768,1984,1721;1163,1515,0,1529,1491,1496;1604,1703,1538,0,680,2388;1735,1979,1491,675,0,2486;1182,1975,1449,2378,2486,0
1.253170;0,1285,1191,1773,1703,1177;1299,0,1562,1684,1942,2008;1205,1581,0,1637,1496,1496;1876,1745,1632,0,661,2402;1637,1886,1496,666,0,2374;1252,1923,1557,2397,2364,0
1.349380;0,1351,1191,1965,1679,1262;1346,0,1642,1731,1834,1909;1154,1637,0,1552,1482,1585;2026,1656,1538,0,680,2364;1796,1782,1506,675,0,2458;1280,1909,1613,2397,2453,0
1.445590;0,1271,1041,2017,1876,1280;1262,0,1599,1576,1731,1909;994,1618,0,1557,1552,1618;2022,1552,1576,0,699,2435;1918,1703,1567,708,0,2430;1252,1933,1562,2383,2444,0
1.541790;0,1294,919,2012,1815,1233;1299,0,1862,1491,1698,1918;882,1914,0,1735,1646,1529;1965,1473,1764,0,750,2247;1778,1689,1684,755,0,2496;1116,1872,1477,2228,2491,0
1.637990;0,1285,783,1890,1843,1107;1285,0,1862,1468,1632,1843;755,1811,0,1918,1801,1379;1792,1473,1947,0,717,2308;2012,1599,1876,713,0,2458;1135,1759,1280,2359,2458,0
1.734210;0,1215,722,1735,2087,1135;1205,0,1684,1477,1613,1735;684,1665,0,2176,1965,1248;1689,1496,2181,0,802,2369;1961,1656,1951,830,0,2510;1079,1731,1243,2313,2524,0
1.830440;0,1252,567,1599,1867,1079;1262,0,1510,1543,1689,1735;530,1487,0,1942,1928,1262;1674,1552,1895,0,999,2327;1857,1679,1923,1027,0,2528;1093,1735,1276,2388,2528,0
1.926680;0,1168,445,1867,1857,1097;1144,0,1304,1585,1721,1707;398,1271,0,1703,1937,1327;1862,1618,1684,0,1130,2388;1721,1768,1895,1130,0,2561;1187,1567,1299,2364,2575,0
2.022920;0,1046,328,1637,1637,1201;1036,0,1121,1651,1792,1524;323,1111,0,1735,1750,1266;1487,1665,1740,0,1144,2425;1552,1801,1735,1140,0,2608;1271,1646,1243,2439,2650,0
2.119160;0,985,267,1501,1585,1299;971,0,1149,1684,1843,1740;248,1158,0,1703,1848,1182;1590,1693,1703,0,1097,2472;1801,1853,1843,1097,0,2721;1360,1750,1097,2439,2636,0
2.215360;0,896,286,1552,1862,1332;896,0,1149,1712,1843,1712;342,1140,0,1721,1778,1111;1510,1721,1726,0,1154,2374;1853,1787,1759,1154,0,2252;1126,1576,1191,2345,2256,0
2.311580;0,835,469,1567,1867,1102;830,0,1144,1721,1754,1515;502,1158,0,1792,1689,1187;1567,1721,1820,0,1130,2181;1820,1740,1642,1126,0,2458;1060,1445,1144,2106,2472,0
2.407760;0,821,544,1515,1754,1055;821,0,1337,1750,1707,1426;595,1388,0,1951,1618,1144;1506,1754,1951,0,1233,2045;1613,1670,1632,1266,0,2317;1041,1369,1182,2022,2317,0
2.503950;0,844,736,1487,1590,1041;849,0,1726,1773,1726,1337;755,1750,0,1843,1679,1205;1416,1782,1820,0,1384,2054;1571,1782,1684,1393,0,2392;1055,1276,1233,2087,2392,0
2.600170;0,863,769,1501,1581,1050;863,0,1473,1811,1825,1238;792,1407,0,1698,1670,1266;1656,1820,1712,0,1341,2012;1674,1895,1665,1337,0,2336;1008,1266,1351,2012,2378,0
2.696380;0,863,844,1595,1735,1008;863,0,1365,1811,1947,1285;849,1393,0,1914,1576,1412;1534,1815,1928,0,1407,2139;1759,1961,1515,1393,0,2589;1041,1280,1473,2134,2538,0
2.792590;0,989,867,1656,1759,1050;999,0,1543,1806,1961,1262;863,1562,0,1834,1412,1571;1768,1806,1815,0,1201,2101;1801,1970,1393,1144,0,2275;1107,1318,1679,2261,2270,0
2.888810;0,1036,900,1825,1848,1116;1046,0,1651,1848,1965,1355;933,1684,0,1707,1374,1768;1857,1857,1689,0,778,2467;1928,1956,1355,745,0,2214;1158,1416,1923,2416,2256,0
2.985020;0,1097,994,2008,1984,1168;1111,0,1881,1872,1914,1430;1022,1890,0,1660,1355,1961;2130,1909,1656,0,760,2261;1998,1867,1379,760,0,2505;1229,1477,1933,2256,2491,0
3.081250;0,1233,1097,2097,1909,1233;1257,0,1787,1975,1886,1538;1140,1754,0,1599,1459,1914;1979,1965,1585,0,736,2359;1834,1914,1515,755,0,2589;1233,1801,1862,2392,2622,0
3.177460;0,1402,1215,1829,1820,1229;1430,0,1543,1947,1904,1843;1219,1510,0,1477,1552,1811;1689,1947,1468,0,891,2411;1703,1876,1576,910,0,2566;1210,1548,1782,2430,2538,0
3.273670;0,1445,1187,1529,1665,1210;1435,0,1435,1933,1862,1468;1177,1430,0,1482,1656,1750;1435,1923,1482,0,961,2505;1637,1993,1651,971,0,2406;1158,1552,1759,2557,2406,0
3.369880;0,1388,1158,1496,1623,1144;1384,0,1463,1886,2252,1599;1130,1482,0,1491,1524,1792;1637,1857,1491,0,1004,2660;1613,2228,1487,1008,0,2425;1149,1637,1792,2725,2406,0
3.466120;0,1430,1074,1745,1613,1158;1454,0,1581,1811,1895,1646;1050,1599,0,1557,1482,1778;1857,1754,1571,0,971,2711;1689,1867,1487,966,0,2308;1144,1628,1721,2580,2303,0
3.562320;0,1567,1004,2012,1754,1140;1557,0,1717,1618,2012,1628;971,1740,0,1637,1515,1613;2031,1567,1637,0,952,2359;1834,1881,1538,952,0,2388;1144,1637,1571,2392,2430,0
3.658530;0,1360,924,1839,1829,1149;1332,0,1867,1506,1829,1670;905,1843,0,1684,1618,1623;1552,1477,1707,0,957,2458;1792,1890,1651,961,0,2486;1154,1796,1632,2369,2444,0
3.754750;0,1271,872,1459,1764,1158;1266,0,1585,1487,1848,1872;886,1567,0,1872,1721,1595;1557,1454,1890,0,966,2247;1646,1782,1731,971,0,2252;1187,1947,1510,2308,2252,0
3.850940;0,1182,896,1698,1567,1196;1205,0,1599,1407,1750,1956;872,1618,0,1965,1735,1379;1731,1412,1989,0,952,2425;1473,1707,1759,943,0,2294;1168,2008,1266,2444,2289,0
3.947160;0,1534,802,1665,1468,1158;1557,0,1731,1412,1670,2045;778,1726,0,2219,1975,1215;1595,1402,2219,0,877,2477;1482,1651,2111,877,0,2256;1126,2059,1135,2463,2256,0
0.096250;0,2012,708,1726,1506,1252;2008,0,1459,1459,1796,1886;694,1445,0,2031,1834,1088;1773,1454,2045,0,971,2491;1595,1956,1829,980,0,2364;1421,1965,1093,2547,2383,0
0.192510;0,1876,628,1778,1609,1426;1876,0,1393,1496,2087,2106;619,1393,0,2078,1815,1107;1796,1506,2073,0,952,2580;1628,2083,1848,957,0,2256;1323,2209,1083,2585,2233,0
0.288730;0,1933,638,1839,1637,1309;1909,0,1369,1515,2045,2223;713,1374,0,2036,1900,1022;1853,1534,2017,0,975,2528;1665,1933,1876,980,0,2322;1257,2233,1022,2467,2322,0
0.384940;0,1440,783,1815,1660,1243;1337,0,1468,1571,1862,2237;703,1487,0,1857,1796,1097;1735,1571,1815,0,928,2294;1656,1947,1792,924,0,2786;1102,2195,1126,2242,2894,0
0.481170;0,1069,656,1754,1656,1093;1041,0,1510,1567,1993,2158;708,1524,0,1811,1848,1149;1806,1576,1834,0,943,2242;1632,2026,1881,943,0,2392;1083,2106,1154,2270,2331,0
0.577450;0,989,750,1843,1637,1097;985,0,1595,1585,1998,2092;769,1632,0,1975,1862,1238;1848,1590,1970,0,877,2275;1632,1947,1735,872,0,2477;1111,2130,1323,2228,2402,0
0.673710;0,1111,783,1876,1637,1107;1130,0,1637,1557,1933,2087;806,1623,0,1923,1599,1407;1872,1543,1881,0,872,2148;1628,1956,1581,867,0,2111;1050,1918,1454,2209,2120,0
0.769960;0,1243,849,1857,1642,1046;1257,0,1613,1543,1956,1890;877,1637,0,1599,1576,1473;1806,1529,1557,0,877,2463;1656,1918,1585,877,0,2186;1074,1843,1548,2514,2205,0
0.866200;0,1224,975,1778,1651,1079;1210,0,1670,1473,1862,1787;1036,1679,0,1459,1618,1623;1815,1463,1440,0,853,2472;1707,1829,1609,853,0,2313;1107,1693,1623,2467,2341,0
0.962450;0,1215,1126,1759,1721,1102;1215,0,1745,1426,1820,1660;1149,1754,0,1337,1562,1665;1628,1426,1327,0,863,2406;1632,1862,1552,853,0,2383;1022,1660,1712,2355,2392,0
1.058690;0,1149,1168,1684,1670,1018;1140,0,1750,1459,1862,1665;1177,1731,0,1280,1585,1674;1811,1482,1280,0,900,2383;1726,1721,1576,896,0,2510;1022,1651,1665,2341,2510,0
1.154960;0,1172,1224,1604,1679,1022;1168,0,1595,1449,1609,1646;1201,1581,0,1309,1529,1684;1388,1473,1337,0,825,2167;1679,1613,1491,863,0,2355;1004,1637,1674,2125,2336,0
1.251200;0,1168,1168,1445,1707,1004;1168,0,1585,1538,1642,1632;1168,1585,0,1520,1355,1576;1534,1571,1548,0,1304,2101;1613,1646,1299,1313,0,2275;989,1632,1581,2083,2252,0
1.347470;0,1215,1121,1576,1571,989;1224,0,1548,1660,1642,1632;1079,1538,0,1674,1271,1665;1590,1703,1703,0,1154,2176;1609,1642,1271,1149,0,2069;985,1642,1576,2242,2054,0
1.443740;0,1257,1102,1613,1656,980;1252,0,1496,1750,1628,1656;1121,1496,0,1670,1229,1482;1674,1778,1660,0,1229,2284;1773,1637,1210,1238,0,2233;957,1689,1506,2256,2275,0
1.539940;0,1215,1107,1670,1778,952;1215,0,1520,1750,1618,1674;1102,1524,0,1651,1219,1515;1665,1759,1665,0,1219,2162;1764,1604,1238,1219,0,2355;971,1670,1487,2125,2359,0
1.636130;0,1252,1093,1585,1806,966;1252,0,1510,1721,1581,1656;1060,1524,0,1618,1276,1445;1557,1693,1623,0,1318,2097;1853,1562,1304,1309,0,2369;971,1656,1412,2101,2364,0
1.732340;0,1233,980,1613,1811,966;1229,0,1552,1651,1510,1637;975,1557,0,1773,1374,1412;1707,1665,1787,0,1126,2181;1703,1482,1388,1097,0,2289;947,1628,1412,2176,2275,0
1.828560;0,1201,961,1735,1646,938;1201,0,1524,1703,1435,1618;957,1534,0,1796,1435,1374;1707,1717,1811,0,872,2045;1660,1426,1567,830,0,2195;938,1599,1351,2026,2181,0
1.924730;0,1201,928,1656,1646,933;1210,0,1618,1703,1445,1571;919,1609,0,1942,1806,1337;1609,1703,1928,0,656,2012;1538,1506,1750,633,0,2069;928,1595,1332,1984,2040,0
2.020940;0,1341,882,1557,1538,928;1337,0,1581,1684,1595,1590;849,1623,0,1599,1491,1323;1590,1674,1552,0,539,1993;1595,1731,1426,539,0,1895;943,1548,1313,2059,1890,0
2.117140;0,1036,830,1801,1590,943;1004,0,1717,1684,1815,1562;849,1628,0,1482,1374,1323;1965,1670,1473,0,624,2153;1632,1820,1421,656,0,2036;914,1604,1327,2148,2036,0
2.215950;0,1276,882,1900,1646,914;1346,0,1135,1618,1759,1595;905,1121,0,1416,1552,1351;1773,1595,1398,0,764,2087;1642,1731,1576,788,0,1979;919,1581,1398,2106,1984,0
2.314790;0,1201,943,1740,1632,914;1158,0,1196,1590,1731,1552;952,1219,0,1388,1581,1407;1787,1595,1402,0,975,2195;1665,1759,1599,1004,0,2031;867,1482,1402,2181,2008,0
