0.096300,0.000000,-0.020000,0.000000
0.096300,0.000000,-0.030000,0.010000
0.096300,0.000000,-0.030000,0.010000
0.096300,0.000000,-0.020000,0.010000
0.096300,-0.010000,-0.010000,0.010000
0.192590,-0.010000,-0.020000,0.010000
0.192590,0.000000,-0.040000,0.010000
0.192590,0.000000,-0.040000,0.010000
0.192590,-0.010000,-0.030000,0.010000
0.192590,-0.020000,0.000000,0.010000
0.288870,-0.010000,-0.020000,0.000000
0.288870,-0.010000,-0.020000,0.000000
0.288870,-0.010000,-0.020000,0.000000
0.288870,-0.010000,-0.010000,0.000000
0.288870,-0.010000,-0.010000,0.000000
0.385150,-0.010000,0.000000,0.000000
0.385150,0.000000,-0.020000,0.000000
0.385150,0.000000,-0.030000,0.000000
0.385150,0.000000,-0.030000,0.000000
0.385150,0.000000,-0.010000,0.000000
0.481430,0.000000,0.000000,0.000000
0.481430,0.000000,-0.030000,0.000000
0.481430,0.000000,-0.040000,0.000000
0.481430,0.000000,-0.040000,0.000000
0.481430,0.000000,-0.020000,0.000000
0.577720,0.000000,-0.010000,0.000000
0.577720,0.000000,-0.020000,0.000000
0.577720,0.000000,-0.020000,0.000000
0.577720,0.000000,-0.030000,0.000000
0.577720,0.000000,-0.030000,0.000000
0.673990,0.000000,-0.020000,0.000000
0.673990,0.000000,-0.010000,-0.010000
0.673990,0.000000,-0.010000,-0.010000
0.673990,0.000000,-0.020000,0.000000
0.673990,0.000000,-0.030000,0.000000
0.770290,0.000000,-0.040000,-0.010000
0.770290,0.000000,-0.010000,-0.010000
0.770290,0.000000,0.000000,-0.010000
0.770290,0.000000,0.000000,0.000000
0.770290,0.010000,-0.020000,0.000000
0.866600,0.010000,-0.060000,0.000000
0.866600,0.000000,-0.030000,0.000000
0.866600,0.000000,-0.020000,0.000000
0.866600,0.000000,-0.010000,0.000000
0.866600,0.000000,-0.030000,0.000000
0.962930,0.000000,-0.040000,0.000000
0.962930,0.000000,-0.030000,0.000000
0.962930,0.000000,-0.020000,0.000000
0.962930,0.000000,-0.030000,0.000000
0.962930,0.000000,-0.040000,0.000000
1.059270,0.000000,0.000000,0.000000
1.059270,0.000000,0.000000,0.000000
1.059270,0.000000,-0.020000,0.010000
1.059270,0.010000,-0.060000,0.010000
1.059270,0.000000,-0.050000,0.000000
1.155590,-0.010000,0.000000,0.000000
1.155590,-0.010000,-0.020000,0.010000
1.155590,0.000000,-0.050000,0.020000
1.155590,0.000000,-0.090000,0.020000
1.155590,0.000000,-0.060000,0.020000
1.251920,-0.010000,-0.010000,0.000000
1.251920,0.000000,-0.010000,0.000000
1.251920,0.000000,-0.020000,0.000000
1.251920,0.000000,-0.030000,0.000000
1.251920,0.000000,-0.030000,0.000000
1.348260,0.010000,-0.030000,0.000000
1.348260,0.000000,-0.020000,-0.010000
1.348260,0.000000,-0.010000,-0.010000
1.348260,0.000000,-0.010000,-0.010000
1.348260,0.000000,-0.030000,0.000000
1.444580,0.000000,-0.040000,0.000000
1.444580,0.000000,-0.020000,-0.010000
1.444580,0.000000,-0.010000,-0.010000
1.444580,0.000000,0.000000,-0.010000
1.444580,0.000000,-0.030000,0.000000
1.540880,0.000000,-0.020000,0.000000
1.540880,0.000000,0.000000,0.000000
1.540880,0.000000,0.000000,0.000000
1.540880,0.000000,-0.030000,0.000000
1.540880,0.010000,-0.040000,0.000000
1.637210,0.010000,0.000000,0.000000
1.637210,0.010000,-0.010000,0.000000
1.637210,0.020000,-0.020000,0.000000
1.637210,0.020000,-0.030000,0.000000
1.637210,0.020000,-0.020000,0.000000
1.733520,0.000000,-0.010000,0.010000
1.733520,0.000000,-0.020000,0.010000
1.733520,0.010000,-0.020000,0.010000
1.733520,0.010000,-0.030000,0.020000
1.733520,0.010000,-0.030000,0.020000
1.829840,0.000000,-0.010000,0.010000
1.829840,0.000000,-0.010000,0.020000
1.829840,0.010000,-0.020000,0.020000
1.829840,0.010000,-0.030000,0.020000
