0.096300,2.030000,7.030000,6.950000
0.096300,2.010000,6.970000,6.940000
0.096300,2.000000,6.930000,6.950000
0.096300,2.000000,6.940000,6.950000
0.096300,2.010000,6.960000,6.960000
0.192590,2.010000,7.020000,6.970000
0.192590,2.000000,6.990000,6.940000
0.192590,2.000000,7.000000,6.990000
0.192590,1.970000,6.970000,6.980000
0.192590,1.940000,6.950000,6.990000
0.288870,1.910000,6.970000,6.990000
0.288870,1.910000,6.970000,7.000000
0.288870,1.840000,6.980000,6.990000
0.288870,1.840000,6.980000,6.990000
0.288870,1.930000,6.920000,6.970000
0.385150,1.990000,6.900000,6.980000
0.385150,2.020000,6.930000,6.970000
0.385150,2.040000,6.950000,6.980000
0.385150,2.030000,6.960000,6.990000
0.385150,2.000000,6.950000,6.980000
0.481430,1.950000,6.930000,6.960000
0.481430,1.950000,7.010000,6.990000
0.481430,1.920000,7.010000,6.940000
0.481430,1.870000,7.080000,6.950000
0.481430,1.840000,7.100000,6.930000
0.577720,1.860000,7.050000,6.950000
0.577720,1.860000,7.020000,6.950000
0.577720,1.880000,7.030000,6.970000
0.577720,1.880000,7.010000,6.980000
0.577720,1.900000,7.050000,7.020000
0.673990,1.910000,7.020000,7.010000
0.673990,1.900000,6.960000,7.000000
0.673990,1.870000,6.850000,7.010000
0.673990,1.880000,6.820000,7.030000
0.673990,1.890000,6.840000,7.020000
0.770290,1.900000,6.960000,6.990000
0.770290,1.930000,6.980000,7.000000
0.770290,1.910000,6.960000,6.990000
0.770290,1.920000,6.960000,6.990000
0.770290,1.910000,6.970000,7.030000
0.866600,1.890000,6.980000,7.010000
0.866600,1.870000,7.020000,6.990000
0.866600,1.850000,7.030000,7.050000
0.866600,1.810000,7.020000,7.010000
0.866600,1.720000,7.030000,7.000000
0.962930,1.830000,6.890000,6.980000
0.962930,1.910000,6.900000,6.990000
0.962930,1.950000,7.000000,7.000000
0.962930,1.950000,7.070000,6.990000
0.962930,1.980000,7.100000,6.980000
1.059270,2.000000,6.980000,7.000000
1.059270,1.920000,6.900000,7.010000
1.059270,1.910000,6.960000,7.010000
1.059270,1.900000,6.960000,7.010000
1.059270,1.920000,6.990000,7.000000
1.155590,1.870000,7.000000,7.000000
1.155590,1.870000,6.940000,7.040000
1.155590,1.880000,6.900000,7.030000
1.155590,1.890000,6.890000,7.040000
1.155590,1.890000,6.850000,7.030000
1.251920,1.910000,6.800000,7.050000
1.251920,1.940000,6.760000,7.050000
1.251920,1.940000,6.790000,7.050000
1.251920,1.950000,6.840000,7.050000
1.251920,1.990000,6.900000,7.010000
1.348260,2.040000,7.000000,7.000000
1.348260,2.050000,7.020000,6.980000
1.348260,2.050000,7.030000,6.970000
1.348260,2.020000,7.030000,6.970000
1.348260,2.000000,7.040000,6.970000
1.444580,1.950000,7.030000,6.950000
1.444580,1.930000,7.030000,6.980000
1.444580,1.860000,6.960000,6.970000
1.444580,1.870000,6.960000,7.000000
1.444580,1.820000,6.910000,6.980000
1.540880,1.780000,6.850000,7.030000
1.540880,1.630000,6.830000,7.030000
1.540880,1.680000,6.860000,7.020000
1.540880,1.690000,6.850000,6.970000
1.540880,1.790000,6.900000,6.950000
1.637210,1.910000,7.140000,6.860000
1.637210,1.970000,7.260000,6.860000
1.637210,2.020000,7.310000,6.840000
1.637210,2.010000,7.300000,6.860000
1.637210,1.980000,7.260000,6.870000
1.733520,1.960000,7.200000,6.860000
1.733520,1.970000,7.150000,6.840000
1.733520,1.900000,7.160000,6.880000
1.733520,1.900000,7.120000,6.860000
1.733520,1.900000,7.080000,6.880000
1.829840,1.890000,7.040000,6.890000
1.829840,1.920000,7.060000,6.890000
1.829840,1.970000,7.060000,6.870000
1.829840,1.980000,7.060000,6.890000
1.829840,2.020000,7.020000,6.910000
1.926150,2.060000,7.010000,6.930000
1.926150,2.030000,6.980000,6.910000
1.926150,2.030000,7.040000,6.890000
1.926150,2.010000,7.060000,6.900000
1.926150,2.020000,7.110000,6.910000
2.022470,2.010000,7.090000,6.920000
2.022470,1.990000,7.060000,6.910000
2.022470,1.960000,7.040000,6.920000
2.022470,1.930000,7.020000,6.920000
2.022470,1.890000,7.020000,6.920000
2.118800,1.870000,7.030000,6.930000
2.118800,1.890000,7.040000,6.940000
2.118800,1.900000,7.030000,6.960000
2.118800,1.900000,7.020000,6.960000
2.118800,1.920000,7.030000,6.960000
2.215110,1.840000,7.010000,6.950000
2.215110,1.820000,7.020000,6.940000
2.215110,1.940000,7.020000,6.930000
2.215110,1.980000,7.030000,6.910000
2.215110,2.020000,7.050000,6.890000
2.311430,1.950000,7.070000,6.920000
2.311430,1.930000,7.060000,6.890000
2.311430,1.940000,7.040000,6.900000
2.311430,1.940000,7.060000,6.900000
2.311430,1.890000,7.050000,6.890000
2.407750,1.880000,7.050000,6.900000
2.407750,1.810000,7.090000,6.910000
2.407750,1.790000,7.100000,6.890000
2.407750,1.800000,7.080000,6.900000
2.407750,1.830000,7.050000,6.890000
2.504080,1.820000,7.080000,6.900000
2.504080,1.800000,7.120000,6.880000
2.504080,1.850000,7.140000,6.890000
2.504080,1.870000,7.130000,6.900000
2.504080,1.870000,7.040000,6.910000
2.600390,1.830000,7.050000,6.900000
2.600390,1.840000,7.020000,6.910000
2.600390,1.870000,7.010000,6.890000
2.600390,1.880000,7.020000,6.920000
2.600390,1.880000,6.970000,6.900000
2.696660,1.890000,7.020000,6.900000
2.696660,1.930000,7.040000,6.890000
2.696660,1.900000,7.050000,6.870000
2.696660,1.910000,7.080000,6.880000
2.696660,1.930000,7.080000,6.870000
2.792960,1.990000,7.130000,6.860000
2.792960,2.010000,7.140000,6.870000
2.792960,1.970000,7.110000,6.880000
2.792960,1.960000,7.100000,6.900000
2.792960,1.950000,7.050000,6.900000
2.889250,1.950000,6.980000,6.980000
2.889250,1.820000,6.950000,6.930000
2.889250,1.890000,6.920000,6.960000
2.889250,1.920000,6.920000,6.960000
2.889250,2.000000,6.950000,6.950000
2.985540,2.010000,6.960000,6.940000
2.985540,2.000000,6.960000,6.930000
2.985540,2.010000,6.920000,6.940000
2.985540,2.040000,6.920000,6.930000
2.985540,2.040000,6.960000,6.940000
3.081830,1.960000,7.080000,6.950000
3.081830,1.960000,7.040000,6.910000
3.081830,1.900000,7.060000,6.890000
3.081830,1.900000,7.050000,6.870000
3.081830,1.930000,7.100000,6.890000
3.178130,1.920000,7.140000,6.920000
